ts,pair,side,rsi,sma_short,sma_long,price,qty,pnl,win,source
2023-01-01 00:16:00,BTC/JPY,sell,42.58780201268297,164.7474714154603,151.9116094429764,3170206.9722395707,0.005692393193263671,307.4035697196884,0,test
2023-01-01 00:17:00,BTC/JPY,sell,68.63319984690997,189.8030548949987,197.6843468317817,3771195.1850266666,0.009069171926221094,-824.612250434761,1,test
2023-01-01 00:18:00,BTC/JPY,sell,79.23656775889667,124.34822965762993,218.77220424305608,3142069.7780880043,0.0027666487207996036,276.60076551118067,1,test
2023-01-01 00:19:00,BTC/JPY,buy,29.02501346621169,192.70345447963066,222.27069576982285,3421586.2031000573,0.0012030806053481252,1195.480650825479,0,test
2023-01-01 00:20:00,BTC/JPY,sell,55.64784292112811,106.02673902895609,219.2532431537108,3458731.5540753445,0.00875498396229191,-596.6290586117302,0,test
2023-01-01 00:21:00,BTC/JPY,buy,42.85345139786129,193.44360268055144,163.44351294081218,3938214.422095157,0.006194053741491159,2097.939339132431,1,test
2023-01-01 00:22:00,BTC/JPY,sell,78.19486386887618,135.16226872396345,179.93955883716814,3537124.334907285,0.009015926099156583,-525.6309339853844,1,test
2023-01-01 00:23:00,BTC/JPY,sell,70.52713538814251,110.14208284492165,185.87155254170136,3201956.213635522,0.006372507010718554,32.40701334013622,1,test
2023-01-01 00:24:00,BTC/JPY,sell,70.29972228266827,148.58717591863257,230.44372076795048,3334982.1781882155,0.008291449809637324,-672.4855960063362,1,test
2023-01-01 00:25:00,BTC/JPY,sell,48.12158958769822,125.6776567720508,177.8759872414553,3294551.127104182,0.004867060270196332,223.27083592026088,0,test
2023-01-01 00:26:00,BTC/JPY,sell,44.88917014025991,128.48729019619228,171.07049638672032,4946153.5958245965,0.007748739381594419,-1742.221692635275,1,test
2023-01-01 00:27:00,BTC/JPY,sell,36.40442431584238,130.72899649262865,245.74480190380962,4518585.013836947,0.009217373202008706,-546.0417988167212,0,test
2023-01-01 00:28:00,BTC/JPY,sell,23.382529799055625,180.30258978326634,150.8863285113469,4935522.930539124,0.006149106673499857,-1092.1212003485673,0,test
2023-01-01 00:29:00,BTC/JPY,sell,71.8833425753032,153.91612766752544,249.78208556819783,3879480.973015817,0.002627066355061416,135.3383478922909,1,test
2023-01-01 00:30:00,BTC/JPY,buy,68.77406054780465,131.13076991560035,217.68212988573956,3556736.9633253133,0.0034191785352717836,994.4473755089074,1,test
2023-01-01 00:31:00,BTC/JPY,buy,79.98306039716783,161.03337833109185,232.84692994491172,4596586.394418374,0.0027878011920766522,646.0061871145515,1,test
2023-01-01 00:32:00,BTC/JPY,sell,79.79821022443431,171.61506742231936,179.4619396346193,3652507.8360822937,0.0032217132483615967,-2371.6593608588923,0,test
2023-01-01 00:33:00,BTC/JPY,sell,53.32590233615765,127.26240007335338,151.431527766706,3598766.7474106965,0.0037577390441593276,2042.0696529278803,0,test
2023-01-01 00:34:00,BTC/JPY,sell,66.13924491083063,141.35491015253515,223.786951856153,3465011.9844156625,0.005996204080778697,295.2799406208684,0,test
2023-01-01 00:35:00,BTC/JPY,buy,76.68594379294568,112.18860933369476,233.4144597000676,3259357.9564484707,0.006291924665174495,-776.4991404930003,0,test
2023-01-01 00:36:00,BTC/JPY,sell,70.97884344064468,118.11493495346804,224.04761319535191,3512926.122033532,0.004838497725176751,157.12791899094083,1,test
2023-01-01 00:37:00,BTC/JPY,buy,34.84088610459186,168.11178539649828,164.28502873008387,3710639.4969477756,0.00653878701838752,176.18982250269238,0,test
2023-01-01 00:38:00,BTC/JPY,buy,47.03264811860561,118.14383476956269,225.3427922256969,4347988.41629146,0.0017341743305022933,-666.8487169515637,0,test
2023-01-01 00:39:00,BTC/JPY,buy,27.7495649090897,152.516338366706,226.89227821076412,3125129.6844389034,0.0017900941335234398,197.9166673420755,1,test
2023-01-01 00:40:00,BTC/JPY,buy,77.24306163552333,170.90462617224327,215.85405156700548,3421013.879330686,0.0025464651432189262,-607.4722876203073,0,test
2023-01-01 00:41:00,BTC/JPY,buy,56.3704780670528,110.68769230947439,226.61159327955863,4618047.280583353,0.005662697482363103,-404.36199269002276,0,test
2023-01-01 00:42:00,BTC/JPY,sell,33.71856833020776,156.73122196289034,234.5921439677732,3293843.8471675413,0.0029259521082848224,-686.2791357550844,1,test
2023-01-01 00:43:00,BTC/JPY,sell,60.30204106435141,125.65627837013638,211.36041142374586,3685290.293045043,0.0035495596314331964,-1432.6712897396528,0,test
2023-01-01 00:44:00,BTC/JPY,sell,57.08769442747375,196.292687523758,158.8604713969679,4729317.843716281,0.004602815525556947,145.8364702153839,0,test
2023-01-01 00:45:00,BTC/JPY,sell,41.48976308197043,148.35456467199248,198.7627809667211,3309850.6222868855,0.008306795116093418,585.2994365163381,0,test
2023-01-01 00:46:00,BTC/JPY,sell,26.81345553197774,180.5992549775158,157.76493346716052,3165473.67123638,0.0011247592232157412,514.8835960763722,0,test
2023-01-01 00:47:00,BTC/JPY,buy,60.29439173556798,155.02265421562618,190.75430310324307,3969075.990160022,0.006844409382129602,819.9252526352343,1,test
2023-01-01 00:48:00,BTC/JPY,sell,51.2184620542276,104.34125328548191,190.71064891256276,3604839.022557073,0.007019888779366169,324.3402100148682,0,test
2023-01-01 00:49:00,BTC/JPY,sell,66.33910350413836,163.31513755940222,156.60098441402417,4126816.7289677085,0.00818790202320973,-532.7254982169035,1,test
2023-01-01 00:50:00,BTC/JPY,buy,51.209810066719605,195.1403342206657,184.88205339694792,4607609.780966951,0.009394776451542821,839.6638644311888,0,test
2023-01-01 00:51:00,BTC/JPY,sell,71.1308900191124,160.1611820146331,161.0998098791315,3274296.976305486,0.0011812406405436085,-1357.517539841935,1,test
2023-01-01 00:52:00,BTC/JPY,buy,53.114410326469134,181.91888594267903,230.8235210009222,4161398.1691085696,0.002384053349618946,-900.6713825124801,1,test
2023-01-01 00:53:00,BTC/JPY,sell,53.656278292123176,188.4206463348408,244.76880259644707,4011017.520779728,0.008975541646503937,-964.2000714232447,1,test
2023-01-01 00:54:00,BTC/JPY,buy,72.5992161595007,122.80797719489325,157.23164752579385,3288157.572026399,0.005126667059683139,1080.0560591393103,0,test
2023-01-01 00:55:00,BTC/JPY,sell,44.208971972743825,121.20448399082267,245.51152072917014,4247996.9710579645,0.006081315750401172,942.7885141400756,0,test
2023-01-01 00:56:00,BTC/JPY,sell,28.04091370703844,161.09809888509918,202.25765993367452,3547280.835721543,0.0069672448335083275,487.30523704499484,0,test
2023-01-01 00:57:00,BTC/JPY,buy,21.726960578800337,141.10284698067048,179.9565677953874,3975668.637088025,0.007111599440460737,1071.9298652117973,1,test
2023-01-01 00:58:00,BTC/JPY,buy,65.30823534041714,183.98613028667205,157.68620752761635,3164544.648554124,0.009385663629848575,-879.2827824119881,0,test
2023-01-01 00:59:00,BTC/JPY,buy,57.21857308120788,190.0023123398011,200.0624268070418,3919168.114427246,0.009972544756705028,348.5951198609804,0,test
2023-01-01 01:00:00,BTC/JPY,buy,62.244786085953415,135.3421379302718,229.45155444907488,3612926.9360856405,0.007481417148378463,-125.17442838316423,0,test
2023-01-01 01:01:00,BTC/JPY,buy,32.777849690534644,123.6870558974482,220.70864772666982,4644762.422370709,0.003584990882846358,846.8821038849139,0,test
2023-01-01 01:02:00,BTC/JPY,buy,28.182288535206187,178.0525515243862,155.02260114639736,3113957.4539947365,0.008917771620649093,-115.22423255219759,1,test
2023-01-01 01:03:00,BTC/JPY,buy,20.872679940072917,127.48060355481361,157.29018353679035,3837214.54983666,0.0014429882308668546,-384.9428884100812,1,test
2023-01-01 01:04:00,BTC/JPY,buy,41.03525352839582,182.26143185136783,190.2873282632637,3916862.8482628763,0.003079727675870466,540.9085185609899,0,test
2023-01-01 01:05:00,BTC/JPY,sell,55.395061211277984,142.37382536487627,179.52904940479434,4450012.152598238,0.009076471457173434,876.1691671912329,0,test
2023-01-01 01:06:00,BTC/JPY,sell,43.53464270598394,166.75498992914703,173.2384323056048,4148575.150180422,0.0033057236299541947,-668.3451948468016,0,test
2023-01-01 01:07:00,BTC/JPY,buy,46.248495321423746,109.55353138346682,178.10044989087135,4334424.674388362,0.0029858595365957366,-61.0756713523761,1,test
2023-01-01 01:08:00,BTC/JPY,sell,74.2495216696249,162.3859324676573,230.34827432968848,4554098.571303512,0.0022431276382622253,-1058.4406336416528,0,test
2023-01-01 01:09:00,BTC/JPY,sell,40.89532802139802,145.1767678737229,242.92280536318538,4724405.947316377,0.00873200581882225,-2498.0610174929393,1,test
2023-01-01 01:10:00,BTC/JPY,sell,50.83936934958865,158.6608463175474,190.51026945275663,3627750.993444941,0.005500524332719781,200.459631413729,1,test
2023-01-01 01:11:00,BTC/JPY,sell,67.01918076446859,116.80142077448635,240.6111002132497,4076045.410727806,0.007074038827487394,608.9053562546319,0,test
2023-01-01 01:12:00,BTC/JPY,buy,43.79256693927621,173.6873744944182,182.1495701247882,4680216.1568784,0.0031515974566752674,262.0668090867255,0,test
2023-01-01 01:13:00,BTC/JPY,sell,57.32520201367241,186.27970775432286,197.64369863437918,4978902.261930113,0.00782236378910095,-1949.5617177543672,0,test
2023-01-01 01:14:00,BTC/JPY,buy,71.74182252480472,121.67398000907757,172.60289978159997,4779038.622087526,0.007840049904658888,-350.84943007647456,1,test
2023-01-01 01:15:00,BTC/JPY,sell,76.97123741945853,109.57145555201618,214.0476042175844,3742934.525248754,0.0038133822241747015,-2218.3477600510814,1,test
2023-01-01 01:16:00,BTC/JPY,sell,28.824408855742277,102.36385860463363,247.89811151748088,3390333.0344373006,0.004696143697092547,1369.7011076541846,0,test
2023-01-01 01:17:00,BTC/JPY,sell,75.59525750968967,164.1971500443266,210.34930960433786,3978785.0748131773,0.0028872124968718077,-1086.054582118086,1,test
2023-01-01 01:18:00,BTC/JPY,buy,49.52697758477229,160.70940360887806,185.7814084113549,4483282.903672084,0.009789049209906139,1255.4036094598964,0,test
2023-01-01 01:19:00,BTC/JPY,sell,35.4946632979375,154.66974127140702,214.78174459905284,3985138.141506595,0.006810423193525705,945.8696436841456,0,test
2023-01-01 01:20:00,BTC/JPY,buy,47.54814537429568,123.19470961159755,162.29206784653877,3966361.726627337,0.00941089492643964,-900.5903525360617,1,test
2023-01-01 01:21:00,BTC/JPY,sell,78.80195451712862,139.09059959055148,238.86590802653987,4676460.842163601,0.003730469892662199,-1132.784951267745,1,test
2023-01-01 01:22:00,BTC/JPY,buy,49.55708563957218,159.4476335186173,200.30839507798362,3722807.558134373,0.008037018216972008,350.37021638633826,1,test
2023-01-01 01:23:00,BTC/JPY,sell,39.72509661725049,149.67668588591692,194.9349742039642,4719589.349623291,0.007892727794962678,-844.324037183071,1,test
2023-01-01 01:24:00,BTC/JPY,buy,58.004051259003546,198.77855202148874,208.5864788453519,3813609.601903447,0.007224900866798874,102.48464215820754,0,test
2023-01-01 01:25:00,BTC/JPY,buy,34.408737126691584,113.64397525567331,212.47838627894026,3656466.211356679,0.009690750777401204,-482.82759080691835,0,test
2023-01-01 01:26:00,BTC/JPY,sell,24.551799686519836,169.51445540475936,157.1775806226513,3907979.822399398,0.004541998024956841,-1781.1584144656333,0,test
2023-01-01 01:27:00,BTC/JPY,buy,27.732783314638954,140.43187681042923,218.26172212234025,4524893.917349737,0.002176455912307816,-2230.468019124459,1,test
2023-01-01 01:28:00,BTC/JPY,sell,27.682750337466345,142.81996149256148,174.19316803155294,3252004.0557279885,0.007045379733196548,226.68424849459717,0,test
2023-01-01 01:29:00,BTC/JPY,sell,29.11416161073766,171.75977656581762,221.39526325065899,3392838.431744035,0.007563788204294856,-561.5577463306254,1,test
2023-01-01 01:30:00,BTC/JPY,sell,28.329630358964607,169.24361513243696,232.25347943841967,4902889.651326184,0.006175545161129332,-553.0898169141323,1,test
2023-01-01 01:31:00,BTC/JPY,sell,58.452484688192875,199.12559937021882,230.395850755252,3350983.2547627147,0.0028613610382005666,695.8638390937854,1,test
2023-01-01 01:32:00,BTC/JPY,sell,30.91280506394869,112.83942894541252,205.2500967407889,4135454.6358621093,0.005540103475024199,1173.4422766324449,0,test
2023-01-01 01:33:00,BTC/JPY,sell,40.740036999431794,110.41096493841664,202.01698923107512,4158628.933323876,0.003809707629122165,-272.5447213618092,1,test
2023-01-01 01:34:00,BTC/JPY,sell,73.80730459436072,172.4338817128741,164.28759613394118,3979248.9241004894,0.004847198753500202,-340.5987069098615,1,test
2023-01-01 01:35:00,BTC/JPY,sell,48.437698415772346,157.8386917006409,227.53461504031355,4289490.497153637,0.006806967182601976,500.14303311388375,1,test
2023-01-01 01:36:00,BTC/JPY,sell,60.05346431126163,127.41606665598059,177.14093804467143,3459653.451595237,0.007706932684217511,-1356.9355696995754,1,test
2023-01-01 01:37:00,BTC/JPY,sell,30.33919227209779,107.94193689889866,199.66954228179466,4105324.5355534963,0.0030900222181120883,223.153054747697,1,test
2023-01-01 01:38:00,BTC/JPY,sell,31.537341128520247,108.56582495964305,178.42740929275166,3744346.5104937945,0.00464792824582258,551.885971822154,1,test
2023-01-01 01:39:00,BTC/JPY,buy,22.45211697598873,189.41908746641184,163.3828362999693,4323334.519258378,0.003422454138924663,680.2302084176291,1,test
2023-01-01 01:40:00,BTC/JPY,buy,30.136103784329872,119.1867324718743,212.95576968917365,3282447.0867462987,0.0027876845247568225,-1936.752702502465,1,test
2023-01-01 01:41:00,BTC/JPY,sell,36.71542034191752,132.33715621155207,155.4332034822904,4141754.8336789524,0.008050484979962545,-761.3552698089406,1,test
2023-01-01 01:42:00,BTC/JPY,sell,30.62062905660481,122.6656402226988,224.86452341262,3370540.7107666475,0.009183274249932934,-878.2632528234666,1,test
2023-01-01 01:43:00,BTC/JPY,sell,25.322152025423335,135.49963058319372,181.75867952611168,3557286.1262300727,0.004332089671161191,99.88695440921299,1,test
2023-01-01 01:44:00,BTC/JPY,sell,27.23815226603605,106.94238427460934,150.01346930044852,3437419.6006471664,0.007761510319363903,480.74457976798396,1,test
2023-01-01 01:45:00,BTC/JPY,sell,47.64672608196355,151.90597909082703,201.11291392372297,3365675.5597376344,0.009072957604279702,1496.7104074459814,0,test
2023-01-01 01:46:00,BTC/JPY,sell,32.38002310434755,106.76125635922149,154.68519085276031,4651421.903121334,0.008615117894772085,-494.9654803680731,0,test
2023-01-01 01:47:00,BTC/JPY,sell,41.85619166288453,180.03565078223616,177.61695578208995,3571415.1353217806,0.002645320496853033,-497.57249830921387,1,test
2023-01-01 01:48:00,BTC/JPY,sell,50.20503625129142,123.37120819104331,220.6976487455716,4854247.563728899,0.009606626933620254,1149.672018878747,1,test
2023-01-01 01:49:00,BTC/JPY,buy,61.42368971776192,154.00119146045105,156.2689621621866,4939853.050690382,0.004390087963865162,296.5769385303051,1,test
2023-01-01 01:50:00,BTC/JPY,sell,22.358728390465934,188.0079087561458,233.93384923560023,4142520.9398741946,0.004053165950564527,1267.6515111879737,0,test
2023-01-01 01:51:00,BTC/JPY,buy,67.96462393454256,165.0877369047194,150.38199226585832,3286002.2453314527,0.001561881945500023,288.7280030098363,0,test
2023-01-01 01:52:00,BTC/JPY,sell,57.67402336945447,153.29577865513352,174.68238692019023,3749096.4867591625,0.0053755628869439475,-1157.1166187132708,0,test
2023-01-01 01:53:00,BTC/JPY,sell,24.905541916932314,132.43337531153756,224.09040561520715,4595464.526696428,0.0019811225407683586,-1333.1283547778066,1,test
2023-01-01 01:54:00,BTC/JPY,buy,72.41471744640663,133.3001913058198,181.62701497293068,3734781.457394141,0.0032368583883468343,-1551.512249058929,1,test
2023-01-01 01:55:00,BTC/JPY,sell,75.25234403190879,166.948695519819,160.18923880660134,3174034.4366055774,0.0038524835959055327,662.0518347584732,1,test
2023-01-01 01:56:00,BTC/JPY,buy,23.664677591291824,199.41393612211675,186.0233918800428,4113569.821856376,0.008279436911425157,1188.596823087008,1,test
2023-01-01 01:57:00,BTC/JPY,sell,36.61265888883222,166.18391898493786,177.03932863845256,4690241.70299207,0.008879397853563068,1849.362141386381,0,test
2023-01-01 01:58:00,BTC/JPY,sell,68.37207678758368,155.7783417370025,234.2711902160555,4591852.774287005,0.0037221968571532274,843.1053323232402,1,test
2023-01-01 01:59:00,BTC/JPY,buy,64.89558142301951,173.0650510239246,181.3347917585143,3350246.2802607063,0.008728283091201166,1162.838577534986,0,test
2023-01-01 02:00:00,BTC/JPY,sell,31.07126116138264,146.52056122837183,228.89324717760073,4345529.228824934,0.00871507843632812,-580.0163326536847,0,test
2023-01-01 02:01:00,BTC/JPY,buy,32.56095940020262,106.01423426007852,239.18721448107345,3441008.5268712942,0.007881858553463864,-1156.4158167438568,1,test
2023-01-01 02:02:00,BTC/JPY,sell,42.22832616748292,156.229681587791,193.38174195765296,3436415.0691043446,0.0023202560261366342,850.0793324175532,0,test
2023-01-01 02:03:00,BTC/JPY,buy,49.07137911146128,195.762528450538,240.9943143854392,4748143.54661037,0.007212905622106562,417.68075223940065,0,test
2023-01-01 02:04:00,BTC/JPY,buy,57.09528629181776,117.53029423576596,187.7318053963193,3499337.9054804603,0.00950521658122512,107.44437434089255,0,test
2023-01-01 02:05:00,BTC/JPY,sell,42.134818374186345,169.00048908206657,246.40784164901083,3526494.6930360226,0.007142864308904415,387.37148063298986,0,test
2023-01-01 02:06:00,BTC/JPY,sell,47.75208296798887,120.09336886590565,158.9289524525573,3001306.781522599,0.003984551641970506,323.1854824582059,1,test
2023-01-01 02:07:00,BTC/JPY,buy,64.8482562880254,153.58276844730813,218.70192665032425,4741338.068251035,0.005505213856877482,1283.8168598535613,1,test
2023-01-01 02:08:00,BTC/JPY,sell,22.200992173435875,109.66764496467196,199.38140404569288,4585189.626418269,0.006811525390159483,1294.985584816956,0,test
2023-01-01 02:09:00,BTC/JPY,sell,35.146216660641244,145.0370936258185,188.76488054556472,4254657.870181356,0.0055951336785565325,544.2203523403471,1,test
2023-01-01 02:10:00,BTC/JPY,sell,62.800975153073146,175.6163328895246,213.2711878748601,4500531.527877685,0.002079576475578729,845.8028725629282,0,test
2023-01-01 02:11:00,BTC/JPY,buy,73.71241026123195,134.75715242389822,220.38570916343312,3304097.1348489835,0.003808576401868186,514.0625524247758,1,test
2023-01-01 02:12:00,BTC/JPY,buy,50.70064652693996,166.49117244872178,150.4363269650309,3916647.189175151,0.008221564274982694,-461.1697320346189,1,test
2023-01-01 02:13:00,BTC/JPY,buy,51.92680911591894,179.54499607897293,166.69530887471987,3702438.7746975617,0.008752762414859658,756.56467491314,1,test
2023-01-01 02:14:00,BTC/JPY,buy,26.430320680386565,192.71778194794527,221.30460506343186,3187553.052514033,0.002235700294440132,-1394.4950688592617,1,test
2023-01-01 02:15:00,BTC/JPY,buy,46.84474200940728,123.46420818554535,216.63854135782066,3972260.970429848,0.009571480771588523,1053.8915522958832,1,test
2023-01-01 02:16:00,BTC/JPY,buy,51.95703598730139,139.9315915809308,246.60475051286772,4841479.300685271,0.003959403560637485,-1194.522939766035,0,test
2023-01-01 02:17:00,BTC/JPY,buy,34.54823021808378,115.24160133304174,226.1037790250783,3080118.238101389,0.00696082364857648,285.8032867947329,1,test
2023-01-01 02:18:00,BTC/JPY,buy,36.15459385696286,199.24835021583752,245.07727077313382,3582921.826987588,0.007766426313610131,-845.153958426159,0,test
2023-01-01 02:19:00,BTC/JPY,buy,42.63704978627736,192.70009679242952,220.2540501534807,3415081.872411407,0.00830751611174095,553.3889830744267,0,test
2023-01-01 02:20:00,BTC/JPY,sell,21.204271866663582,153.99571302805595,179.80522086394433,3476293.3073313925,0.009511747320033372,-33.925225927908876,1,test
2023-01-01 02:21:00,BTC/JPY,buy,39.3247499349907,184.20332943764214,160.53649222508565,4816869.1037587505,0.003816275932259404,-1594.7559581633325,0,test
2023-01-01 02:22:00,BTC/JPY,sell,32.68688041979268,152.09579772720423,228.18238633449357,3936138.10846858,0.008726558090963992,420.69963101847884,1,test
2023-01-01 02:23:00,BTC/JPY,sell,39.64984113067488,162.35856880027598,214.4149221475916,3932598.8258796376,0.0021851821309258634,-577.9207768327105,0,test
2023-01-01 02:24:00,BTC/JPY,sell,27.185727909155073,108.91244321160167,154.8186012393296,4521151.284910564,0.007345368157182335,881.1467208133691,0,test
2023-01-01 02:25:00,BTC/JPY,buy,73.4316368443937,175.5270420496808,186.00504659009783,3308984.4080098514,0.007677799565625874,1.3256887344072295,1,test
2023-01-01 02:26:00,BTC/JPY,buy,55.61554721324292,112.77134836352349,245.6799815484286,3974530.7082001017,0.007099509170811885,395.42098538803816,1,test
2023-01-01 02:27:00,BTC/JPY,buy,60.74613914866938,182.60676302525283,200.04011457102013,3859970.4282421195,0.003270832625216377,-957.5689550152119,1,test
2023-01-01 02:28:00,BTC/JPY,buy,67.3502743164403,178.2028087670386,193.27291360197046,4193821.381093312,0.00885738832313683,-589.3322314273619,1,test
2023-01-01 02:29:00,BTC/JPY,sell,49.90653193574344,170.87446977429764,195.7699605159294,4999115.406500877,0.0025197261703335553,-458.6386361010845,0,test
2023-01-01 02:30:00,BTC/JPY,buy,25.215217285245423,103.61603805247621,170.88827240051637,4538897.788164094,0.0014827131236874777,856.7024802425557,1,test
2023-01-01 02:31:00,BTC/JPY,buy,52.22639250911287,130.31283559453286,186.87071708647952,3795731.4060348542,0.00745718491550721,1677.3770878054893,0,test
2023-01-01 02:32:00,BTC/JPY,buy,55.210467081252744,126.31125699108429,186.98132559871766,4655106.104548094,0.005279281437094604,-805.1717517428763,0,test
2023-01-01 02:33:00,BTC/JPY,buy,64.7263684510598,136.0136407471519,155.23550201874724,3341416.7266249605,0.008641882179628087,1076.8481446576802,0,test
2023-01-01 02:34:00,BTC/JPY,buy,45.89957277378076,108.76427467638385,226.75676285179182,3060927.3726179204,0.0044505742695243305,-2169.677417725702,0,test
2023-01-01 02:35:00,BTC/JPY,sell,27.654818167733826,193.69578230310628,191.6504431903879,3408896.7449285462,0.0025145072965694158,-1194.1894010922892,0,test
2023-01-01 02:36:00,BTC/JPY,buy,37.026554347923465,155.38022407123762,232.21798868164234,3680823.1122285193,0.008527979732228828,-958.7784561867749,0,test
2023-01-01 02:37:00,BTC/JPY,sell,41.78493778391811,130.55243106580235,235.03480011198954,4021161.51491912,0.005940186684760646,-1352.5086894407223,1,test
2023-01-01 02:38:00,BTC/JPY,buy,58.755034479896075,139.69815170742834,171.1994054698658,4230258.281082399,0.0027027621315131945,-1583.58838978758,0,test
2023-01-01 02:39:00,BTC/JPY,sell,54.246698280134716,144.72025405048356,215.73534821701287,4821211.434428844,0.007483455987278013,412.99891213779756,0,test
2023-01-01 02:40:00,BTC/JPY,buy,41.36580355387078,160.05943333606172,197.2281804162982,4019708.0191009156,0.005600022746405506,-214.06769772786137,0,test
2023-01-01 02:41:00,BTC/JPY,buy,79.19091492757877,151.5679427696498,238.0156737921485,4002551.289251459,0.006438816840162879,379.4053976051097,1,test
2023-01-01 02:42:00,BTC/JPY,sell,56.34648916141323,191.93919732144172,171.5740679176454,3100486.0196459643,0.005148085043859238,690.472686121513,1,test
2023-01-01 02:43:00,BTC/JPY,sell,34.233607504159664,149.69634829058302,217.78132003100444,3069823.1053124475,0.008458380854362058,265.61699317253345,0,test
2023-01-01 02:44:00,BTC/JPY,sell,26.106948357224226,199.21580148233127,210.77521222527224,4102319.9238327444,0.00846606444114745,657.7631761503737,1,test
2023-01-01 02:45:00,BTC/JPY,buy,29.171548351059922,185.14249577450957,179.53014775718327,3876357.226496689,0.007384499396419477,-69.53228624226938,0,test
2023-01-01 02:46:00,BTC/JPY,sell,34.757463703070485,120.85105143573358,163.66009036511727,4678360.789960597,0.0019486123965681604,-1186.9933883057447,1,test
2023-01-01 02:47:00,BTC/JPY,buy,29.640882395573342,193.05952146439162,215.16397604772766,3321359.1694236905,0.00854968475713662,1057.814180820796,0,test
2023-01-01 02:48:00,BTC/JPY,buy,31.194021443078345,111.63663978854761,223.85974581323308,3049943.324234099,0.007039116824796189,-589.112132781127,1,test
2023-01-01 02:49:00,BTC/JPY,sell,37.10571012163082,181.74497084911917,181.56273437633502,3898077.5358602516,0.0072732174940386965,-935.5962987624259,1,test
2023-01-01 02:50:00,BTC/JPY,sell,30.40241571768529,138.06232934765802,214.4832604022314,3474957.113504515,0.004266845563634845,-177.91787580439816,1,test
2023-01-01 02:51:00,BTC/JPY,buy,73.8059254775855,187.79743204450693,189.51309076115032,3099228.746677675,0.008913516005413062,-912.810919296513,0,test
2023-01-01 02:52:00,BTC/JPY,buy,24.81402473969853,186.80566901074502,221.32068832826178,4449196.573695258,0.007528344402113718,-417.4303819894322,0,test
2023-01-01 02:53:00,BTC/JPY,sell,51.470683374215284,180.5925400117621,169.92152748940532,3223185.999914495,0.0020133141987627506,344.0539215634665,0,test
2023-01-01 02:54:00,BTC/JPY,sell,44.62380961937969,179.00304363070614,239.02150026361744,4216639.000015544,0.004670002309655464,348.3417392461269,1,test
2023-01-01 02:55:00,BTC/JPY,sell,78.94271701451638,130.46791390980408,178.74095964655797,3562099.5003337786,0.008977423257641275,-897.8300664256293,1,test
2023-01-01 02:56:00,BTC/JPY,buy,26.72233413008314,108.09192830512522,186.7785987756153,3346992.100710044,0.001424770315276411,-487.7053729487446,0,test
2023-01-01 02:57:00,BTC/JPY,buy,43.871335942744494,140.29801787651616,155.80919520803496,3759503.045838635,0.009652749576778447,1074.3330047702436,1,test
